autor_tweet,id_tweet,texto_tweet,Numero_pasados,Numero_presentes,Numero_futuros,Numero_Infinitivos,Numero_Gerundios,Verbos_indicativo,Verbos_subjuntivo,Numero_determinantes,Determinantes_masc,Determinantes_fem,Determinantes_sing,Determinantes_plu,Determinantes_articulos,Determinantes_numerales,Determinantes_exclamativos,Determinantes_indefinidos,Determinantes_demostrativos,Determinantes_posesivos,Numero_nombres_propios,Numero_nombres_comunes,Numero_nombres,Nombres_singular,Nombres_plural,Nombres_masculino,Nombres_femenino,Genero_no_detectado,Numero_no_detectado,Numero_preposiciones,Numero_pronombres,Pronombres_masc,Pronombres_fem,Pronombres_sing,Pronombres_plu,Pronombres_personales,Pronombres_relativos,Pronombres_indefinidos,Pronombres_demostrativos,Pronombres_interrogativos,Pronombres_numerales,Pronombres_posesivos,Analisis_sentimiento,Numero_emojis,Numero_hagstags,Numero_webs,Longitud_media_palabras,Moda_palabras_tweet,Mediana_palabras_tweet,Numero_errores,Numero_tipos_de_error,Numero_tildes,Numero_signos_puntuacion
1397642589159972867,_bapesa_,"Cambio de caldera en Pontevedra
https://t.co/RrUrAW3qH6 en Pontevedra, Spain https://t.co/jpSeS3OPsr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,5.5,2,5.5,2,2,0,1
1397642688699248640,_Alberto_otc,"Próximamente...
(Y mirando a la Luna si es posible 😉)

#elpilar
#lapilarica
#basílica
#ebro
#ahivaelebro 
#TFF en El Ebro, El Pilar, Zaragoza https://t.co/CzhjtquM1I",0,1,0,1,1,1,0,3,2,1,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,,1,5,1,2,2,4.117647058823529,0,0,2,7
1397642808387772416,_SBlazquez84,"Cantabria Infinita 🚗
#escapadas #findesdistintos en Cantabria, Spain https://t.co/vrGWhcumev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,6.5,9,5.666666666666667,1,1,0,1
1397643411784617985,_JuanASeijas,Torreznos Time!  🐷 🐷 en Las Tablas https://t.co/3eDKmj5vnY,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,1,3,1,3.7142857142857144,1,1,0,1
1397643415035187202,_Imisalozano,"#bacalao al #pilpil con #ajo y #guindilla #cod #garlic #chili #spanishfood #spanishcuisine #spanishculture #spain en Roquetas de Mar, Spain https://t.co/0w2nTcuIWb",0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,1,2.5,2,3.25,1,1,0,1
1397643599769128962,_A_montserratsm,"Buenas noches 🌙🐥
#aviariomontserratsm en Aviario Montserrat S.M. https://t.co/PTXWu1n7aU",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,3,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,1,6,2,5,1,1,0,2
1397643607570530307,_andreabds25,"""Obligar al viento a que venga a favor"". 🗺 en Bilbao, Spain https://t.co/tno8vUPCUZ",0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,2,2,4,2,0,2,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,4.0,6,3.8333333333333335,3,3,0,4
1397643757152083970,_lefem_oficial,"CÁLLATE 🥀 30/05/2021 .
.
.
.

#lefem #singers #madrid #artistas #spotifylatam #musica #song #reels en Madrid, Spain https://t.co/zPP9NOA0L0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,8,1,5.5,7,4.833333333333333,2,2,1,7
1397643879688593411,_SANTIsegoviano,Equipo de élite de los #tigers #tigersrunningclub en El Retiro - Jardines del Buen Retiro de Madrid https://t.co/wlrhmixECj,0,0,0,0,0,0,0,3,3,0,2,0,1,0,0,0,0,0,5,1,6,1,0,0,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,3,2,3.8666666666666667,0,0,1,1
1397643899443818498,_orondanatura,"Atardecer desde el @refugiopoqueira 

👇 INFO Y RESERVA
https://t.co/DK6hQiKKSI en Sierra Nevada https://t.co/b9YHNMdeRC",0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5,1,6,1,0,0,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,2,5,2,5.363636363636363,1,1,0,0
1397644015126855685,_RCtores,"Vidita 💫 en Granada, Spain https://t.co/tTlY5eCa31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,5,6,4.2,4,3,0,1
1397644924099698690,_volarenasturias,"Espectacular foto 🙌 sobre la playa San Lorenzo. Comienza el verano en @gijon 

#volarenasturias #gijondesdeelaire 

Gracias @molinon  por la foto🙏 en Gijón, Asturias https://t.co/akZ9SatqHb",0,2,0,0,0,2,0,3,1,2,3,0,0,0,0,0,0,0,5,6,11,6,0,2,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,1,5,2,4.904761904761905,3,2,1,2
1397645508454330368,_Martarms16,"lo feliz que me hizo volver a sentirme turista por un día @ Córdoba, Spain https://t.co/PsR60bHXBm",1,0,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,2,2,4,2,0,1,0,3,2,2,4,1,0,2,0,3,1,0,0,0,0,0,,0,0,1,3,2,3.933333333333333,3,3,2,1
1397645613882384388,_titumei,"En la foto parezco normal, pero en el fondo estoy pensando “PLAY JA JA DING DONG” 
-
-
#palma #throwback #grafitti #jajadingdong #tambienpiensoenZittieBuoni #zittiebuoni #mayo #spring #art #brunette https://t.co/Bc4x2PoOJN",0,2,0,0,0,2,0,2,1,1,3,0,0,0,0,0,0,0,5,2,7,2,0,1,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,10,1,4.0,2,3.7222222222222223,3,3,0,3
1397645908909518849,_garci,"Qué ganas de salir de nuevo a la calle!!! 🏦🏨🏪📷📸📷🏥🏙 Me encantó testear este 17-70 de Tamron, gracias a @robisa.es por prestármelo! 

Hace unas semanas con @naataliags❤❤
Retoque @nsretouching en Madrid, Spain https://t.co/BYfNUrITPl",3,1,0,2,0,4,0,5,1,2,2,0,0,2,0,0,0,0,6,6,12,1,3,1,3,8,8,8,1,0,0,1,0,1,0,0,0,0,0,0,,10,0,2,5,5,5.064516129032258,5,3,3,7
1397646062995783682,_Tatiana95543557,VINO y Se fue 🙄🤪 en Sevilla https://t.co/8V28HwG5Ld,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,2,0,1,2,2,3,1,1,0,0
1397646450050445315,_Dariofuncional,"Guau!! Fuego!!🔥🔥 Aquí hay fuego!! 🔥🔥🤪🤪
.
.
.
.
@ionfyx @fixio_salud_y_deporte 
@chiguaguashop 
@huelvadeportiva @miguelcamarenasalud @funcional_fitness_huelva 
@salvajelobsterandburger 
@ en Funcional Fitness Huelva https://t.co/K9CbKqf3fx",0,2,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,7,3,10,2,0,1,1,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,1,7.0,4,9.722222222222221,0,0,1,10
1397646529536659456,_lefem_oficial,"CÁLLATE 🥀 30/05/2021 .
.
.
.

#lefem #singers #madrid #artistas #spotifylatam #musica #song #reels en Madrid, Spain https://t.co/7yrwK4fg18",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,8,1,5.5,7,4.833333333333333,2,2,1,7
1397646570091393024,_eltiojuan57,"Esperando la luna y salió por el otro horizonte.

#huelva#luna#noche#mayo en Aracena, Spain https://t.co/d8FSAvSTAz",1,0,0,0,1,1,0,3,2,1,3,0,0,0,0,0,0,0,1,2,3,2,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,4,2,5.076923076923077,1,1,1,2
1397646927819415552,_JeffreyHerrero,Edificios bonitos en Gran Vía. en Gran Via https://t.co/X9J3nFdbb0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,3.5,2,4.25,1,1,1,1
1397646947050311680,_martin_almiron,"He tenido la suerte y el placer de degustar una de varias cocas de San Juan de este establecimiento gracias a Ana y Miquel Elias.
Os la recomiendo para esta verbena. en Mataró https://t.co/oeWshq9tQa",0,1,0,2,1,1,0,7,2,5,6,0,0,0,0,0,0,0,6,6,12,4,1,2,3,7,7,7,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,4,2,4.2727272727272725,2,1,1,2
1397647056202870784,_pluralrevista,"Cada día un menú distinto en RTE. can Blau #unsabormuynuestro en Son Ferriol, Islas Baleares, Spain https://t.co/DfLyl3j1dU",0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,5,3,8,2,1,2,1,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,4,3,4.2,4,2,2,3
1397647402736234500,_adeltoros,".  
.
.
.
.
#deltoroantonio
#lanzarote
#canaryislands
#extremesports
#bodyboarding
#canonphotography
#canon
#CanonEspaña
#picoftheday
#quemaoclass
#billabong 
📸 2918 Antonio del Toro 💯🌊 en La Santa, Lanzarote https://t.co/gyNIwEoRYq",0,1,0,0,0,1,0,3,1,1,2,0,1,1,0,0,0,0,4,0,4,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,3,10,1,4,2,4.545454545454546,3,2,0,6
1397647594269155332,_marferlen,"Frase del día 🤓

.
.
.

#frasedeldia #reflexiones #newpost #nuevasección #novedades #blog #misdescubrimientosyyo #almendralejo #badajoz #extremadura #bloggerextremadura #bloggerextremeña #mystyle #myrules en Almendralejo https://t.co/QdHGybVB8x",0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,2,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,12,1,4.0,3,6.75,0,0,2,3
1397647608567541771,_JohnRGriswold,"El ""Matador"" siempre aparece #UEFAEuropaLeague",0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,7.0,7,6.25,0,0,0,2
1397647649784926208,_BeaSC87,"¡Amistad gigante! El contexto lo avala 😁😍 

#fotogigante #nuestraguíaeratop #windmills #castle #Consaburum #seeyoumyfriends #loslocossonellos #musincronizadosforever en Castillo de la Muela https://t.co/jZ16OgVJr8",0,1,0,1,0,1,0,3,1,1,2,0,0,1,0,0,0,0,1,2,3,2,0,1,0,2,1,2,2,1,0,1,0,2,0,0,0,0,0,0,,2,7,1,5,2,5.384615384615385,2,2,1,2
1397647737231978500,_SergioParga17,"🖤 en Vigo, Spain https://t.co/WrmocoDBQB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,3.0,1,3,2,2,0,1
1397647824314060804,_pluralrevista,"Buenas noches! @disgasoil te ofrece la música de  #radiobalear para que la noche sea cálida y a tu estilo, cuando la vida requiere comodidad la energía es indispensable... #recomendadoenradiobalear en Es Brollador https://t.co/rLaOm5slxP",0,5,0,1,0,4,1,5,0,5,5,0,0,0,0,0,0,0,0,6,6,5,1,1,5,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,,0,2,1,4.0,2,4.633333333333334,2,2,3,5
1397647825618542596,_mercedesferrer,#viernesfiesta !! Vamos a celebrar unos cuantos cumpleaños 🎂 así que #nofaltéis !!! #birthday #party #28demayo a las 21:00 🕘 en #laparadazarzalejo #osesperamos 😍 en La Parada - Restobar de Zarzalejo: comidas&amp;espectáculos https://t.co/b0D21j2iPG,0,1,0,1,0,1,0,7,2,2,1,0,0,3,0,0,0,0,3,4,7,1,1,3,0,4,5,5,1,0,0,0,0,0,1,0,0,0,0,0,,3,5,1,3,1,4.92,6,2,3,9
1397647892811235330,_nicoleolguinf,perderse porái 🚶‍♀️ en Spain https://t.co/NXf3mzOU2D,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,,2,0,1,5,5,4.8,3,2,1,0
1397648201163935745,_anaalopez1998,"SÓLO SE TÚ MISMO.
ASÍ SIEMPRE SERÁS ÚNICO✨ en Cádiz https://t.co/f6JLy2uBAQ",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,,1,0,1,4.5,2,4.1,2,2,6,1
1397648493959802881,_pluralrevista,"¿Ya has cenado? Feliz descanso con @caneduardorestaurante #guiapluraltapas #recomendadoenradiobalear #apoyoalahosteleriabalear #unsabormuynuestro #prohibidorendirse en Palma De Mallorca, Spain https://t.co/cJTV5Ac6RX",0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,1,4,2,0,0,0,0,2,0,0,0,0,0,0,,0,5,1,5.0,3,6.083333333333333,2,2,0,3
1397648569918803970,_FabianBPhoto,"Una de muchas tardes en familia! ❤️ en Barcelona, Spain https://t.co/QH1EYqDJZM",0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2,2,4,1,1,0,2,2,2,3,2,0,1,1,0,1,0,1,0,0,0,0,,1,0,1,4.0,2,4.4,2,2,0,2
1397648837062373378,_CarlossFabricio,"No recordamos días, recordamos momentos 🤍 en Expo Zaragoza https://t.co/NtTFo455lZ",0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,2,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,4,2,5.444444444444445,3,3,1,1
1397648920801685509,_lruizm,Colors of #Madrid #malasaña @ Malasaña https://t.co/5eADP0OJaG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,6,8,5,3,1,0,0
1397648989088976896,_adeltoros,".  
.
.
.
.
#deltoroantonio
#grancanaria
#canaryislands
#extremesports
#bodyboarding
#canon
#CanonEspaña
#canonphotography
#picoftheday
📸 1799 Antonio del Toro 💯🌊 en EL FRONTON https://t.co/kRkBBos9Ey",0,1,0,0,0,1,0,3,2,0,2,0,1,1,0,0,0,0,3,0,3,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,3,8,1,3.5,2,4.3,3,2,0,5
1397649098166177797,_WILESPIN,... en Málaga City Centre https://t.co/FDaOcy5rXa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.0,6,4.5,1,1,1,3
1397649337941909504,_Natividadngela1,"Pies para que os quiero si tengo alas para volar 

🌹🌙✨❤️ en Málaga, Spain https://t.co/bHIFaVTA6m",0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,3,1,1,3,2,3,2,0,0,0,0,2,0,0,0,0,0,0,,4,0,1,4.0,4,4.071428571428571,3,3,1,1
1397649403998097422,_pluralrevista,Construcción y reformas Tomeu Rossello ¡Te recomienda que escuches este audio de iVoox! Radio Esport 26/05/21 ESPECIAL FIN DE TEMPORADA con Miguel Barrado y Emilio de la Cámara https://t.co/GDyeqPKafJ https://t.co/l9vfe9YBiE,0,3,0,0,0,2,1,3,1,1,2,0,0,1,0,0,0,0,11,2,13,1,1,1,1,11,11,4,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,2,5.0,6,5.214285714285714,6,3,2,4
1397649832639074312,_CandidoDomingo,"¡Pero que almuerzos más saludables!

#piva #eps #elCándido #somoselmundo #wearetheworld en CEIP Cándido Domingo https://t.co/D04tWJyohJ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,1,6.0,3,5.9,2,2,3,2
1397649854239805450,_pluralrevista,@galletesartasanes na nit! Feliz descanso! #RECOMENDADOENRADIOBALEAR en Radio https://t.co/CpFgJK6QCB https://t.co/YoTJLadMsw,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,5,1,1,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,2,5,2,6.142857142857143,2,2,0,2
1397650051502116876,_KukiTey,"Chorro en Cadiz, Spain. Cádiz, España https://t.co/x0I9nIwuiH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.0,5,4.833333333333333,3,1,1,3
1397650160365277191,_garciabriz,Hace un. Momento en #Valencia #lunallena #lunadevalencia en Valencia https://t.co/1keMau1M4E,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,1,3.0,2,4.166666666666667,0,0,0,1
1397650838273892359,_JuanMartin_Diaz,"Hoy Lamperti y Coello fueron mejores y así se reflejó en el resultado. 
A seguir entrenando !!

#padel #wpt #worldpadeltour
#wptsantanderopen en World Padel Tour https://t.co/PpgZy7fMeT",2,0,0,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3,1,0,1,0,2,2,3,1,0,0,0,0,1,0,0,0,0,0,0,,0,4,1,4.5,2,4.5,2,1,2,3
1397650959636041732,_barbifungo,"Sin duda esta es la coreo que más he disfrutado ❤
.
.
🏡 @eliteestudiomadrid 
🕺🏻@miguelangelelite en Élite Estudio Madrid https://t.co/UalWZfv0vQ",1,2,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,4,3,7,2,0,2,0,5,5,2,1,0,1,1,0,0,0,0,1,0,0,0,,4,0,1,3.5,2,5.444444444444445,0,0,2,2
1397651145913475073,_drj1985,"Después y antes...despues primero porque tengo vergüenza de ensenaros la estufa tan sucia primero 🤭 funciona y huele muy bien 🍋🍊el spray quitagrasas @donlimpio_es @proximaati_es #laligadelalimpieza @ Málaga, Spain https://t.co/cYYCvM9rCg",0,4,0,0,0,4,0,5,2,3,3,0,0,0,0,0,0,0,4,3,7,3,0,1,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,2,5,5,5.481481481481482,5,3,2,1
1397651253472071681,_85Nathaly,"Si te caes también te puedes levantar, no importa cuantas veces caigas sino cuantas veces te levantas.   #sitecaestelevantas 💪🏽#esomeenseñomama 💫 en El Retiro - Jardines del Buen Retiro de Madrid https://t.co/5Z9SSRoex5",0,4,1,0,0,5,0,3,2,1,2,0,1,0,0,0,0,0,5,2,7,0,2,0,2,5,5,3,4,0,0,3,0,4,0,0,0,0,0,0,,3,1,1,5,2,4.896551724137931,2,2,1,3
1397651294303703045,_Fofucan,"Tocado y Maquillaje 
Carnaval2020 Los Bohemios en Santa Cruz de Tenerife https://t.co/HgrCtGQQmF",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5,8,5.545454545454546,1,1,0,0
1397651448264073216,_annacivis,--NEW --Aros de plata con zirconitas en un color azul superbonito. 💙 #aroszirconitas #plata925 #joyitas #jewelrylover en Lleida Cataluña https://t.co/rEt7qiuuzq,0,0,0,1,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,3,4,2,1,1,2,1,1,5,1,1,0,1,0,0,0,0,1,0,0,0,,1,3,1,5.0,2,5,3,2,0,5
1397651621346172929,_Fofucan,"Tocado y Maquillaje
Carnaval2020 Los  Bohemios en Santa Cruz de Tenerife https://t.co/NRPHscM0qW",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5,8,5.545454545454546,2,2,0,0
1397651820995137545,_vickylandia_com,"✨Haz tu evento especial 💕y mágico 🌟con https://t.co/w4w81sJ7FZ💜
Mascotas Publicitarias🦄, disfraces y artículos de regalo🎁.
¡Cumple el sueño de tu peque! en Valencia https://t.co/jUXjDD5aUn",0,2,1,0,0,3,0,1,1,0,3,0,0,0,0,0,0,0,3,8,11,4,2,6,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,2,5,2,5.043478260869565,3,3,2,4
1397652120476602368,_drj1985,"También funciona el spray quitagrasas aqui @donlimpio_es @proximaati_es #laligadelalimpieza #donlimpiospray @ Málaga, Spain https://t.co/dM6fQhThpA",0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,3,1,4,1,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,6,5,6.7272727272727275,4,2,2,1
1397652307383394304,_Fofucan,Tocado revista vaya par de gemelas 2017 en Santa Cruz de Tenerife https://t.co/xFwWJzhCII,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5,2,7,2,0,1,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,4.0,4,4.5,1,1,0,0
1397652526028279810,_cesarcuencadj,"Pues aquí está el BOMBAZO!!!! Un año más estaré de residente junto a mi compañero @adanbakerdj en la terraza La Nuit en La Peraleda ( Toledo) Os espero!!!! #inevitable #siempreunasonrisaentucara en Villasequilla, Spain https://t.co/Scof5CuB8W",1,2,1,0,0,3,1,5,2,3,6,0,0,0,0,0,0,0,5,4,9,4,0,2,1,6,5,5,1,0,0,1,0,1,0,0,0,0,0,0,,0,2,1,4.0,2,4.6,4,2,4,11
1397652598996430848,_Fofucan,Diseño vestuario en Santa Cruz de Tenerife https://t.co/WPjNzBL1NF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,1,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5,2,5.142857142857143,0,0,0,0
1397652887178731527,_Fofucan,Maquillaje entierro la sardina en Santa Cruz de Tenerife https://t.co/BXIxdwNIXL,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,2,6,2,0,1,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5,2,5.333333333333333,1,1,0,0
1397653491317870599,_Fofucan,Maquillaje Fantasía Indu 1989 en Santa Cruz de Tenerife https://t.co/t2hcjHMsgq,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,6,0,0,0,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,4,4,5.222222222222222,1,1,1,0
1397653785175068677,_Fofucan,"Tocados complementos
Fantasía India 2020 en Santa Cruz de Tenerife https://t.co/zhJktI6nsv",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2,7,0,2,2,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.0,8,5.7,0,0,1,0
1397653931044622343,_davidayuso1967,Visitando a Lope de Vega en su casa en Plaza de la Encarnación https://t.co/PnvCW3aUIu,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,4,1,5,1,0,0,1,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,2,2,3.8461538461538463,0,0,1,0
1397654148791799813,_Fofucan,Tocado de goma eva 2020 en Santa Cruz de Tenerife https://t.co/vvuOuS2fHw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,1,0,0,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,4.0,2,4,1,1,0,0
1397654262331723778,_pluralrevista,"Solo los profesionales pueden aconsejar sobre un buen vino @esbrollador lo sabe, por eso su carta de vinos recoge los sabores más exigentes #recomendadoenradiobalear ah!!! Y... ¡salut! en Es Brollador https://t.co/V9W2E41ENl",0,4,0,1,0,4,0,3,3,0,2,0,0,0,0,0,0,0,1,5,6,2,3,3,1,2,1,4,2,1,0,2,0,1,0,0,1,0,0,0,,0,1,1,4,2,4.758620689655173,4,4,1,9
1397654376253112324,_star_spanish,"¿Quién puede ser #cactus?
@masksingera3 en Madrid, Spain https://t.co/E9uvGndpNi",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,1,0,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,,0,1,1,5.0,6,5.125,3,3,1,3
1397654455521320960,_FelixVaper,"Gente guapa @wipi31 @marinagp8 y el colega ;) 🥰😘😘😘 STOP TABACO ! en Granada, España https://t.co/oIDn8Wlj4q",0,1,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,5,5,10,3,1,0,3,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,1,5,6,5,3,2,0,4
1397654578791919625,_ReyesPonce16,"Love being a tourist again ☀️ en Tenerife, Islas Canarias, España https://t.co/PGEBUwxX6v",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,5,5,4.818181818181818,6,2,0,2
1397654616729440268,_adeltoros,".  
.
.
.
.
#deltoroantonio
#grancanaria
#canaryislands
#extremesports
#bodyboarding
#canon
#CanonEspaña
#canonphotography
#picoftheday
📸 1799 Antonio del Toro 💯🌊 en La Santa, Lanzarote https://t.co/37ckJbbedI",0,1,0,0,0,1,0,3,1,1,2,0,1,1,0,0,0,0,4,0,4,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,3,8,1,4,2,4.545454545454546,2,1,0,6
1397654707477401605,_star_spanish,"Yo cuando alguien me da su opinión sin pedirla
@terelubcampos en Madrid, Spain https://t.co/fTBstkQcsb",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4,1,1,1,1,2,2,2,4,0,0,3,0,3,0,1,0,0,0,0,,0,0,1,5,2,5,2,2,1,1
1397654737688870916,_Achikitu,"¡Nuevo juego! Ya puedes reservar tu pase! 💭Y ...escapa del humo! 
Reserva gratis en https://t.co/frrZGZ3Jas ! 
Gracias al @aytodonbenito por apostar por estas iniciativas!
@junta_ex 
@cat2heory https://t.co/NSV8zJZUUq",0,2,0,1,0,2,0,4,2,1,3,0,2,1,0,0,0,0,3,7,10,5,1,5,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,3,5,2,5.521739130434782,3,2,0,6
1397655184319291394,_merygomez399,"Días de sol☀️ en Tenerife, Canary Islands https://t.co/6sB6Xtz5Ek",0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,0,1,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,5,2,4.857142857142857,3,1,1,1
